Date,Hour,Station,CO,FSP,NO2,NOX,O3,RSP,SO2
13/5/2020,1,Tap Mun,76,20,5,6,44,31,2
13/5/2020,2,Tap Mun,75,20,4,5,43,31,2
13/5/2020,3,Tap Mun,75,18,6,8,44,30,2
13/5/2020,4,Tap Mun,75,20,9,11,61,32,2
13/5/2020,5,Tap Mun,76,19,5,7,39,30,2
13/5/2020,6,Tap Mun,74,24,4,6,47,37,2
13/5/2020,7,Tap Mun,62,15,N.A.,N.A.,110,24,2
13/5/2020,8,Tap Mun,58,7,0,0,124,12,2
13/5/2020,9,Tap Mun,57,10,N.A.,N.A.,129,11,2
13/5/2020,10,Tap Mun,71,9,1,3,115,10,2
13/5/2020,11,Tap Mun,78,16,2,4,117,20,2
13/5/2020,12,Tap Mun,78,N.A.,2,4,115,N.A.,N.A.
13/5/2020,13,Tap Mun,76,N.A.,2,3,126,N.A.,N.A.
13/5/2020,14,Tap Mun,76,N.A.,N.A.,N.A.,137,N.A.,N.A.
13/5/2020,15,Tap Mun,N.A.,23,N.A.,N.A.,N.A.,37,N.A.
13/5/2020,16,Tap Mun,N.A.,26,N.A.,N.A.,N.A.,41,N.A.
13/5/2020,17,Tap Mun,57,24,5,6,165,40,2
13/5/2020,18,Tap Mun,59,28,4,5,171,46,2
13/5/2020,19,Tap Mun,57,30,4,5,173,47,2
13/5/2020,20,Tap Mun,58,30,4,5,172,49,2
13/5/2020,21,Tap Mun,56,34,3,4,172,56,2
13/5/2020,22,Tap Mun,54,34,3,4,172,58,2
13/5/2020,23,Tap Mun,51,33,3,4,166,58,2
13/5/2020,24,Tap Mun,47,29,3,3,161,54,2
14/5/2020,1,Tap Mun,N.A.,23,N.A.,N.A.,N.A.,47,N.A.
14/5/2020,2,Tap Mun,38,19,4,5,144,41,2
14/5/2020,3,Tap Mun,36,18,6,7,140,39,2
14/5/2020,4,Tap Mun,36,15,3,4,138,38,2
14/5/2020,5,Tap Mun,34,13,5,6,129,35,2
14/5/2020,6,Tap Mun,33,12,4,5,124,35,2
14/5/2020,7,Tap Mun,30,13,3,4,121,37,2
14/5/2020,8,Tap Mun,31,6,5,6,114,28,2
14/5/2020,9,Tap Mun,33,8,5,6,115,28,2
14/5/2020,10,Tap Mun,32,12,4,5,123,34,2
14/5/2020,11,Tap Mun,32,12,4,5,128,33,2
14/5/2020,12,Tap Mun,34,9,3,4,129,30,2
14/5/2020,13,Tap Mun,35,12,4,5,125,34,2
14/5/2020,14,Tap Mun,34,15,2,3,128,39,2
14/5/2020,15,Tap Mun,35,13,5,5,106,35,2
14/5/2020,16,Tap Mun,37,10,3,4,102,28,1
14/5/2020,17,Tap Mun,36,10,1,2,106,25,2
14/5/2020,18,Tap Mun,37,12,6,6,101,29,2
14/5/2020,19,Tap Mun,36,13,2,3,111,33,2
14/5/2020,20,Tap Mun,37,11,3,3,114,32,1
14/5/2020,21,Tap Mun,37,12,3,4,113,31,1
14/5/2020,22,Tap Mun,39,12,9,10,102,31,2
14/5/2020,23,Tap Mun,39,10,8,9,94,29,2
14/5/2020,24,Tap Mun,39,8,10,11,81,26,2
15/5/2020,1,Tap Mun,40,11,6,7,87,28,2
15/5/2020,2,Tap Mun,41,12,7,8,82,28,1
15/5/2020,3,Tap Mun,43,12,11,12,72,28,2
15/5/2020,4,Tap Mun,41,12,11,12,68,25,2
15/5/2020,5,Tap Mun,43,12,5,6,72,26,2
15/5/2020,6,Tap Mun,42,10,3,4,74,23,2
15/5/2020,7,Tap Mun,40,10,9,10,68,22,2
15/5/2020,8,Tap Mun,42,11,16,18,62,23,2
15/5/2020,9,Tap Mun,39,13,7,9,70,27,2
15/5/2020,10,Tap Mun,40,14,9,11,71,28,2
15/5/2020,11,Tap Mun,39,16,7,8,81,29,2
15/5/2020,12,Tap Mun,37,16,6,8,86,30,2
15/5/2020,13,Tap Mun,36,15,3,4,93,28,2
15/5/2020,14,Tap Mun,36,15,3,4,97,28,2
15/5/2020,15,Tap Mun,36,13,2,2,96,26,2
15/5/2020,16,Tap Mun,35,14,5,6,94,26,2
15/5/2020,17,Tap Mun,33,12,1,2,73,23,2
15/5/2020,18,Tap Mun,33,8,2,3,64,15,2
15/5/2020,19,Tap Mun,29,8,2,3,62,14,2
15/5/2020,20,Tap Mun,28,6,4,5,48,12,2
15/5/2020,21,Tap Mun,27,7,3,4,50,12,2
15/5/2020,22,Tap Mun,31,4,2,3,24,11,2
15/5/2020,23,Tap Mun,27,4,7,8,15,12,2
15/5/2020,24,Tap Mun,29,5,10,11,10,14,2
16/5/2020,1,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,12,N.A.
16/5/2020,2,Tap Mun,32,3,9,10,9,11,2
16/5/2020,3,Tap Mun,30,2,4,5,7,15,2
16/5/2020,4,Tap Mun,29,1,5,6,10,13,2
16/5/2020,5,Tap Mun,28,2,4,5,6,15,2
16/5/2020,6,Tap Mun,28,2,4,5,6,18,2
16/5/2020,7,Tap Mun,32,7,5,7,8,20,2
16/5/2020,8,Tap Mun,28,7,7,12,19,16,2
16/5/2020,9,Tap Mun,26,7,7,13,27,10,2
16/5/2020,10,Tap Mun,24,5,6,10,36,8,2
16/5/2020,11,Tap Mun,24,6,7,10,37,10,2
16/5/2020,12,Tap Mun,25,7,8,13,46,11,2
16/5/2020,13,Tap Mun,25,6,2,3,71,10,2
16/5/2020,14,Tap Mun,27,9,3,4,85,15,2
16/5/2020,15,Tap Mun,27,11,2,3,92,17,2
16/5/2020,16,Tap Mun,29,13,3,4,85,20,2
16/5/2020,17,Tap Mun,26,10,2,2,87,17,2
16/5/2020,18,Tap Mun,24,9,3,4,81,13,2
16/5/2020,19,Tap Mun,25,10,4,5,83,14,2
16/5/2020,20,Tap Mun,28,7,10,11,61,11,2
16/5/2020,21,Tap Mun,29,8,6,7,37,13,2
16/5/2020,22,Tap Mun,34,6,5,6,31,13,2
16/5/2020,23,Tap Mun,32,8,3,4,25,14,2
16/5/2020,24,Tap Mun,31,8,3,4,25,14,2
17/5/2020,1,Tap Mun,27,7,3,4,21,14,2
17/5/2020,2,Tap Mun,27,6,2,3,18,14,1
17/5/2020,3,Tap Mun,25,6,2,3,23,16,2
17/5/2020,4,Tap Mun,26,1,4,5,30,8,2
17/5/2020,5,Tap Mun,27,2,3,4,30,8,2
17/5/2020,6,Tap Mun,28,6,3,4,20,13,2
17/5/2020,7,Tap Mun,30,7,3,4,16,16,1
17/5/2020,8,Tap Mun,26,6,3,4,38,12,2
17/5/2020,9,Tap Mun,24,6,3,5,49,9,2
17/5/2020,10,Tap Mun,27,6,12,19,40,10,2
17/5/2020,11,Tap Mun,24,9,11,15,51,14,2
17/5/2020,12,Tap Mun,22,7,6,9,59,12,2
17/5/2020,13,Tap Mun,22,7,4,5,62,11,2
17/5/2020,14,Tap Mun,24,4,5,7,74,10,2
17/5/2020,15,Tap Mun,24,6,5,6,89,12,2
17/5/2020,16,Tap Mun,26,6,5,6,91,12,2
17/5/2020,17,Tap Mun,26,6,7,8,80,11,2
17/5/2020,18,Tap Mun,30,7,13,15,69,11,2
17/5/2020,19,Tap Mun,32,5,15,16,68,10,2
17/5/2020,20,Tap Mun,27,7,9,10,65,11,2
17/5/2020,21,Tap Mun,30,6,21,22,36,10,2
17/5/2020,22,Tap Mun,32,7,17,18,32,10,2
17/5/2020,23,Tap Mun,28,6,17,18,25,11,2
17/5/2020,24,Tap Mun,27,6,14,15,14,13,2
18/5/2020,1,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,10,N.A.
18/5/2020,2,Tap Mun,34,7,16,17,17,14,2
18/5/2020,3,Tap Mun,35,7,23,25,28,13,2
18/5/2020,4,Tap Mun,24,5,9,10,43,9,2
18/5/2020,5,Tap Mun,23,5,5,6,43,7,2
18/5/2020,6,Tap Mun,24,3,4,5,35,5,1
18/5/2020,7,Tap Mun,25,2,9,10,37,4,2
18/5/2020,8,Tap Mun,26,2,7,8,49,4,2
18/5/2020,9,Tap Mun,24,5,3,4,56,8,2
18/5/2020,10,Tap Mun,28,2,5,6,49,5,2
18/5/2020,11,Tap Mun,31,2,10,11,46,6,2
18/5/2020,12,Tap Mun,32,2,10,12,59,9,2
18/5/2020,13,Tap Mun,30,3,7,8,74,7,2
18/5/2020,14,Tap Mun,35,4,19,25,50,6,2
18/5/2020,15,Tap Mun,32,8,16,20,62,9,2
18/5/2020,16,Tap Mun,33,8,12,13,60,11,2
18/5/2020,17,Tap Mun,33,9,18,19,49,12,2
18/5/2020,18,Tap Mun,34,8,21,22,64,13,2
18/5/2020,19,Tap Mun,33,4,5,6,88,14,2
18/5/2020,20,Tap Mun,33,1,8,9,82,6,2
18/5/2020,21,Tap Mun,34,7,9,10,64,12,1
18/5/2020,22,Tap Mun,34,6,10,11,48,17,1
18/5/2020,23,Tap Mun,37,4,16,17,30,18,2
18/5/2020,24,Tap Mun,37,8,14,15,29,22,2
19/5/2020,1,Tap Mun,37,7,14,15,22,28,2
19/5/2020,2,Tap Mun,38,6,14,15,24,28,2
19/5/2020,3,Tap Mun,38,4,18,19,30,19,2
19/5/2020,4,Tap Mun,36,3,17,18,28,18,2
19/5/2020,5,Tap Mun,35,3,17,18,19,17,2
19/5/2020,6,Tap Mun,36,3,13,14,23,19,2
19/5/2020,7,Tap Mun,35,5,12,13,20,20,2
19/5/2020,8,Tap Mun,38,7,20,26,30,19,2
19/5/2020,9,Tap Mun,35,6,13,16,57,13,2
19/5/2020,10,Tap Mun,33,6,14,19,66,12,2
19/5/2020,11,Tap Mun,29,9,9,12,78,12,2
19/5/2020,12,Tap Mun,30,4,2,3,98,6,2
19/5/2020,13,Tap Mun,30,3,1,2,105,4,2
19/5/2020,14,Tap Mun,31,5,2,3,104,6,2
19/5/2020,15,Tap Mun,30,3,2,3,109,5,2
19/5/2020,16,Tap Mun,31,6,6,7,109,8,2
19/5/2020,17,Tap Mun,31,2,19,22,96,6,2
19/5/2020,18,Tap Mun,33,5,17,18,111,8,2
19/5/2020,19,Tap Mun,32,4,9,10,116,7,2
19/5/2020,20,Tap Mun,31,3,7,8,114,5,2
19/5/2020,21,Tap Mun,33,4,5,6,96,6,2
19/5/2020,22,Tap Mun,33,4,4,4,86,10,2
19/5/2020,23,Tap Mun,32,3,3,4,84,8,2
19/5/2020,24,Tap Mun,32,4,3,4,91,9,2
20/5/2020,1,Tap Mun,N.A.,6,N.A.,N.A.,N.A.,9,N.A.
20/5/2020,2,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,7,N.A.
20/5/2020,3,Tap Mun,33,6,3,4,86,12,2
20/5/2020,4,Tap Mun,33,6,3,4,81,14,2
20/5/2020,5,Tap Mun,34,5,3,4,82,10,2
20/5/2020,6,Tap Mun,34,4,2,3,82,12,2
20/5/2020,7,Tap Mun,33,6,2,3,89,12,1
20/5/2020,8,Tap Mun,34,4,2,3,90,9,2
20/5/2020,9,Tap Mun,34,4,3,4,90,9,2
20/5/2020,10,Tap Mun,34,8,3,4,93,13,2
20/5/2020,11,Tap Mun,36,7,5,7,96,12,2
20/5/2020,12,Tap Mun,36,8,3,3,110,14,2
20/5/2020,13,Tap Mun,36,9,3,4,116,15,2
20/5/2020,14,Tap Mun,36,9,3,4,123,16,2
20/5/2020,15,Tap Mun,N.A.,8,N.A.,N.A.,N.A.,16,N.A.
20/5/2020,16,Tap Mun,N.A.,14,N.A.,N.A.,N.A.,23,N.A.
20/5/2020,17,Tap Mun,35,12,4,5,106,23,2
20/5/2020,18,Tap Mun,35,14,3,3,118,27,2
20/5/2020,19,Tap Mun,35,16,3,4,119,29,2
20/5/2020,20,Tap Mun,35,14,3,4,113,27,2
20/5/2020,21,Tap Mun,36,10,6,7,112,23,2
20/5/2020,22,Tap Mun,37,9,4,5,113,25,2
20/5/2020,23,Tap Mun,35,8,3,4,102,27,2
20/5/2020,24,Tap Mun,34,6,2,3,88,28,2
21/5/2020,1,Tap Mun,33,4,2,3,77,16,2
21/5/2020,2,Tap Mun,31,3,3,4,74,8,1
21/5/2020,3,Tap Mun,29,3,3,4,78,10,2
21/5/2020,4,Tap Mun,32,2,3,4,74,9,2
21/5/2020,5,Tap Mun,32,6,3,4,73,13,1
21/5/2020,6,Tap Mun,31,2,3,4,73,5,2
21/5/2020,7,Tap Mun,32,1,1,2,70,4,2
21/5/2020,8,Tap Mun,32,2,4,5,64,5,2
21/5/2020,9,Tap Mun,32,3,4,5,60,6,2
21/5/2020,10,Tap Mun,32,4,4,5,62,6,1
21/5/2020,11,Tap Mun,30,3,3,4,63,4,2
21/5/2020,12,Tap Mun,31,3,3,4,64,5,2
21/5/2020,13,Tap Mun,30,3,6,7,61,7,2
21/5/2020,14,Tap Mun,30,5,3,4,67,12,1
21/5/2020,15,Tap Mun,30,2,4,5,67,7,1
21/5/2020,16,Tap Mun,29,5,3,4,65,9,1
21/5/2020,17,Tap Mun,29,3,3,4,64,7,2
21/5/2020,18,Tap Mun,26,3,2,3,63,8,1
21/5/2020,19,Tap Mun,29,3,18,19,44,9,2
21/5/2020,20,Tap Mun,29,6,6,7,54,14,2
21/5/2020,21,Tap Mun,30,6,6,7,41,17,1
21/5/2020,22,Tap Mun,28,6,4,5,38,18,1
21/5/2020,23,Tap Mun,30,7,3,4,46,17,1
21/5/2020,24,Tap Mun,31,8,3,4,53,19,1
22/5/2020,1,Tap Mun,N.A.,11,N.A.,N.A.,N.A.,21,N.A.
22/5/2020,2,Tap Mun,33,7,5,6,58,16,2
22/5/2020,3,Tap Mun,34,7,3,4,64,15,1
22/5/2020,4,Tap Mun,34,7,3,4,68,13,2
22/5/2020,5,Tap Mun,34,7,3,4,68,13,2
22/5/2020,6,Tap Mun,35,7,4,5,77,12,1
22/5/2020,7,Tap Mun,35,10,10,10,73,13,2
22/5/2020,8,Tap Mun,37,9,9,10,85,12,2
22/5/2020,9,Tap Mun,35,13,4,5,91,19,1
22/5/2020,10,Tap Mun,38,13,19,23,77,16,2
22/5/2020,11,Tap Mun,36,11,13,15,88,15,1
22/5/2020,12,Tap Mun,31,8,6,7,89,11,2
22/5/2020,13,Tap Mun,31,4,8,10,80,8,2
22/5/2020,14,Tap Mun,32,4,12,14,70,7,2
22/5/2020,15,Tap Mun,33,5,12,13,63,8,2
22/5/2020,16,Tap Mun,34,8,15,17,57,12,2
22/5/2020,17,Tap Mun,36,5,22,25,52,8,2
22/5/2020,18,Tap Mun,41,9,21,23,37,14,2
22/5/2020,19,Tap Mun,44,7,21,23,38,14,2
22/5/2020,20,Tap Mun,48,7,19,20,26,14,2
22/5/2020,21,Tap Mun,50,7,21,22,27,16,2
22/5/2020,22,Tap Mun,47,9,21,22,47,17,2
22/5/2020,23,Tap Mun,35,7,8,9,84,15,2
22/5/2020,24,Tap Mun,33,9,5,6,91,21,2
23/5/2020,1,Tap Mun,35,8,4,5,99,14,2
23/5/2020,2,Tap Mun,35,4,4,5,101,8,2
23/5/2020,3,Tap Mun,35,2,3,4,104,6,2
23/5/2020,4,Tap Mun,35,1,3,4,100,4,2
23/5/2020,5,Tap Mun,34,3,3,4,103,10,2
23/5/2020,6,Tap Mun,34,3,3,4,100,8,2
23/5/2020,7,Tap Mun,33,1,3,4,95,6,2
23/5/2020,8,Tap Mun,34,3,4,5,95,9,2
23/5/2020,9,Tap Mun,33,3,3,4,95,7,2
23/5/2020,10,Tap Mun,32,3,3,4,98,5,2
23/5/2020,11,Tap Mun,32,4,4,5,91,6,2
23/5/2020,12,Tap Mun,34,3,3,4,94,4,2
23/5/2020,13,Tap Mun,33,3,3,4,104,4,2
23/5/2020,14,Tap Mun,34,2,3,4,98,4,2
23/5/2020,15,Tap Mun,32,6,3,4,109,9,2
23/5/2020,16,Tap Mun,31,5,4,5,111,7,2
23/5/2020,17,Tap Mun,32,6,3,4,107,9,2
23/5/2020,18,Tap Mun,32,7,6,7,111,11,2
23/5/2020,19,Tap Mun,31,5,3,4,120,9,2
23/5/2020,20,Tap Mun,31,6,5,5,117,10,2
23/5/2020,21,Tap Mun,33,5,6,7,108,9,2
23/5/2020,22,Tap Mun,30,5,4,5,113,10,2
23/5/2020,23,Tap Mun,30,8,4,5,111,12,2
23/5/2020,24,Tap Mun,30,6,4,5,110,11,2
24/5/2020,1,Tap Mun,N.A.,5,N.A.,N.A.,N.A.,10,N.A.
24/5/2020,2,Tap Mun,32,7,9,10,106,11,2
24/5/2020,3,Tap Mun,30,9,7,8,105,14,2
24/5/2020,4,Tap Mun,31,7,3,4,108,11,2
24/5/2020,5,Tap Mun,30,6,3,4,101,11,2
24/5/2020,6,Tap Mun,30,2,8,9,94,8,2
24/5/2020,7,Tap Mun,30,5,6,6,93,10,2
24/5/2020,8,Tap Mun,29,5,4,5,104,9,2
24/5/2020,9,Tap Mun,29,4,7,9,99,8,2
24/5/2020,10,Tap Mun,28,5,3,4,104,9,2
24/5/2020,11,Tap Mun,30,5,6,7,105,8,2
24/5/2020,12,Tap Mun,28,6,4,5,118,9,2
24/5/2020,13,Tap Mun,30,8,4,5,134,11,4
24/5/2020,14,Tap Mun,30,9,3,4,126,13,2
24/5/2020,15,Tap Mun,30,9,5,6,126,11,2
24/5/2020,16,Tap Mun,31,9,4,5,134,12,2
24/5/2020,17,Tap Mun,32,12,3,4,135,16,2
24/5/2020,18,Tap Mun,29,10,3,4,133,15,2
24/5/2020,19,Tap Mun,26,8,6,7,122,12,2
24/5/2020,20,Tap Mun,25,7,9,10,115,11,2
24/5/2020,21,Tap Mun,24,6,4,5,112,9,2
24/5/2020,22,Tap Mun,25,4,5,6,107,7,2
24/5/2020,23,Tap Mun,27,5,9,10,92,9,2
24/5/2020,24,Tap Mun,26,6,7,8,91,10,2
25/5/2020,1,Tap Mun,24,7,4,5,91,9,2
25/5/2020,2,Tap Mun,26,7,5,6,91,10,2
25/5/2020,3,Tap Mun,28,6,6,7,81,9,2
25/5/2020,4,Tap Mun,28,4,5,6,73,8,2
25/5/2020,5,Tap Mun,29,4,5,6,73,8,2
25/5/2020,6,Tap Mun,30,6,5,6,65,11,2
25/5/2020,7,Tap Mun,30,6,6,6,62,10,2
25/5/2020,8,Tap Mun,31,4,12,12,56,8,2
25/5/2020,9,Tap Mun,30,7,5,6,81,11,2
25/5/2020,10,Tap Mun,28,6,5,6,84,11,2
25/5/2020,11,Tap Mun,27,6,2,3,88,11,2
25/5/2020,12,Tap Mun,31,9,2,3,86,15,2
25/5/2020,13,Tap Mun,31,9,3,4,85,15,2
25/5/2020,14,Tap Mun,30,6,8,9,76,12,2
25/5/2020,15,Tap Mun,30,8,6,7,65,14,2
25/5/2020,16,Tap Mun,30,7,13,15,75,11,2
25/5/2020,17,Tap Mun,28,6,5,6,84,10,2
25/5/2020,18,Tap Mun,28,2,9,11,83,6,2
25/5/2020,19,Tap Mun,28,4,13,14,80,7,2
25/5/2020,20,Tap Mun,28,5,7,8,85,9,2
25/5/2020,21,Tap Mun,28,2,6,7,82,6,2
25/5/2020,22,Tap Mun,27,6,19,20,55,10,2
25/5/2020,23,Tap Mun,28,3,17,18,53,8,2
25/5/2020,24,Tap Mun,27,5,8,9,68,9,2
26/5/2020,1,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,8,N.A.
26/5/2020,2,Tap Mun,28,6,7,8,69,11,2
26/5/2020,3,Tap Mun,29,7,3,4,45,14,2
26/5/2020,4,Tap Mun,28,8,3,4,26,19,2
26/5/2020,5,Tap Mun,29,9,3,4,31,21,2
26/5/2020,6,Tap Mun,27,8,5,6,37,19,2
26/5/2020,7,Tap Mun,30,5,6,7,23,15,2
26/5/2020,8,Tap Mun,26,4,11,13,40,13,2
26/5/2020,9,Tap Mun,28,7,9,14,44,13,2
26/5/2020,10,Tap Mun,31,7,11,15,52,13,2
26/5/2020,11,Tap Mun,24,5,4,6,74,11,2
26/5/2020,12,Tap Mun,26,7,8,9,63,14,2
26/5/2020,13,Tap Mun,N.A.,9,N.A.,N.A.,N.A.,16,N.A.
26/5/2020,14,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
26/5/2020,15,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
26/5/2020,16,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
26/5/2020,17,Tap Mun,29,N.A.,8,9,86,N.A.,3
26/5/2020,18,Tap Mun,25,6,8,9,73,14,2
26/5/2020,19,Tap Mun,30,6,8,9,55,17,2
26/5/2020,20,Tap Mun,30,7,37,39,43,18,2
26/5/2020,21,Tap Mun,35,14,52,54,32,29,2
26/5/2020,22,Tap Mun,35,15,27,28,23,33,2
26/5/2020,23,Tap Mun,36,13,26,27,23,32,2
26/5/2020,24,Tap Mun,35,13,21,22,14,31,2
27/5/2020,1,Tap Mun,36,11,18,19,11,31,2
27/5/2020,2,Tap Mun,38,9,18,19,18,29,2
27/5/2020,3,Tap Mun,40,14,21,22,8,34,2
27/5/2020,4,Tap Mun,38,15,14,15,10,37,2
27/5/2020,5,Tap Mun,38,10,12,13,11,33,2
27/5/2020,6,Tap Mun,40,10,11,11,11,33,2
27/5/2020,7,Tap Mun,42,8,13,14,14,29,2
27/5/2020,8,Tap Mun,44,14,30,40,23,28,2
27/5/2020,9,Tap Mun,44,22,31,41,43,34,2
27/5/2020,10,Tap Mun,42,24,28,37,62,37,2
27/5/2020,11,Tap Mun,38,22,21,25,101,34,2
27/5/2020,12,Tap Mun,38,22,10,11,130,33,2
27/5/2020,13,Tap Mun,N.A.,21,N.A.,N.A.,N.A.,37,N.A.
27/5/2020,14,Tap Mun,N.A.,21,N.A.,N.A.,N.A.,29,N.A.
27/5/2020,15,Tap Mun,N.A.,19,N.A.,N.A.,N.A.,26,N.A.
27/5/2020,16,Tap Mun,33,16,25,27,93,22,2
27/5/2020,17,Tap Mun,31,9,13,14,103,15,2
27/5/2020,18,Tap Mun,33,11,13,14,92,17,2
27/5/2020,19,Tap Mun,34,10,32,33,39,17,2
27/5/2020,20,Tap Mun,35,9,10,11,30,27,2
27/5/2020,21,Tap Mun,43,9,12,13,40,28,2
27/5/2020,22,Tap Mun,63,16,17,18,52,34,2
27/5/2020,23,Tap Mun,64,20,15,16,50,40,2
27/5/2020,24,Tap Mun,60,19,12,13,47,38,2
28/5/2020,1,Tap Mun,N.A.,19,N.A.,N.A.,N.A.,38,N.A.
28/5/2020,2,Tap Mun,58,20,17,18,41,33,2
28/5/2020,3,Tap Mun,60,23,13,14,31,41,2
28/5/2020,4,Tap Mun,60,21,12,13,26,45,2
28/5/2020,5,Tap Mun,41,11,5,6,78,26,2
28/5/2020,6,Tap Mun,33,4,3,4,84,10,2
28/5/2020,7,Tap Mun,31,8,2,3,79,17,2
28/5/2020,8,Tap Mun,31,9,2,3,78,18,2
28/5/2020,9,Tap Mun,29,10,2,3,80,17,2
28/5/2020,10,Tap Mun,30,8,2,3,81,13,2
28/5/2020,11,Tap Mun,30,10,7,8,76,16,2
28/5/2020,12,Tap Mun,31,6,5,6,80,10,2
28/5/2020,13,Tap Mun,32,5,7,9,83,10,2
28/5/2020,14,Tap Mun,33,8,2,3,91,12,2
28/5/2020,15,Tap Mun,33,9,2,3,94,18,2
28/5/2020,16,Tap Mun,34,9,8,9,92,19,2
28/5/2020,17,Tap Mun,34,14,3,4,100,22,2
28/5/2020,18,Tap Mun,34,14,8,8,97,22,2
28/5/2020,19,Tap Mun,34,14,8,9,95,22,2
28/5/2020,20,Tap Mun,32,12,4,5,101,23,2
28/5/2020,21,Tap Mun,32,12,3,4,101,23,2
28/5/2020,22,Tap Mun,31,9,4,5,96,19,2
28/5/2020,23,Tap Mun,32,6,2,3,96,17,2
28/5/2020,24,Tap Mun,32,7,3,3,92,19,2
29/5/2020,1,Tap Mun,33,9,3,4,93,19,2
29/5/2020,2,Tap Mun,34,9,3,4,92,19,2
29/5/2020,3,Tap Mun,32,9,3,4,88,19,2
29/5/2020,4,Tap Mun,32,7,2,3,85,16,2
29/5/2020,5,Tap Mun,33,6,3,3,83,15,2
29/5/2020,6,Tap Mun,32,7,2,3,66,15,2
29/5/2020,7,Tap Mun,33,7,4,4,85,16,2
29/5/2020,8,Tap Mun,32,7,2,3,91,15,2
29/5/2020,9,Tap Mun,32,10,4,4,91,17,1
29/5/2020,10,Tap Mun,32,11,2,3,98,16,2
29/5/2020,11,Tap Mun,31,9,3,4,106,15,2
29/5/2020,12,Tap Mun,29,10,2,3,110,16,2
29/5/2020,13,Tap Mun,30,8,1,2,112,14,2
29/5/2020,14,Tap Mun,29,7,2,3,108,12,2
29/5/2020,15,Tap Mun,26,6,2,3,113,11,2
29/5/2020,16,Tap Mun,28,5,7,9,109,9,2
29/5/2020,17,Tap Mun,29,9,6,7,109,13,2
29/5/2020,18,Tap Mun,29,12,5,6,103,16,2
29/5/2020,19,Tap Mun,28,8,15,16,77,11,2
29/5/2020,20,Tap Mun,24,6,9,10,49,11,2
29/5/2020,21,Tap Mun,23,6,8,9,44,11,2
29/5/2020,22,Tap Mun,24,5,21,22,32,9,2
29/5/2020,23,Tap Mun,25,3,26,27,22,9,2
29/5/2020,24,Tap Mun,24,5,16,17,17,12,2
30/5/2020,1,Tap Mun,N.A.,6,N.A.,N.A.,N.A.,17,N.A.
30/5/2020,2,Tap Mun,23,9,7,8,44,16,3
30/5/2020,3,Tap Mun,23,5,4,5,42,12,2
30/5/2020,4,Tap Mun,22,1,1,2,58,9,2
30/5/2020,5,Tap Mun,21,1,1,2,52,9,2
30/5/2020,6,Tap Mun,21,1,1,2,54,9,2
30/5/2020,7,Tap Mun,22,0,2,3,48,6,2
30/5/2020,8,Tap Mun,23,0,3,4,55,2,2
30/5/2020,9,Tap Mun,22,N.A.,2,2,59,N.A.,2
30/5/2020,10,Tap Mun,23,0,2,3,62,3,2
30/5/2020,11,Tap Mun,22,1,7,8,54,2,2
30/5/2020,12,Tap Mun,22,2,5,6,51,5,2
30/5/2020,13,Tap Mun,21,1,4,5,61,3,2
30/5/2020,14,Tap Mun,21,2,5,6,61,5,2
30/5/2020,15,Tap Mun,23,0,9,12,60,3,2
30/5/2020,16,Tap Mun,22,1,9,10,61,4,2
30/5/2020,17,Tap Mun,21,2,9,10,62,6,2
30/5/2020,18,Tap Mun,22,2,7,8,60,6,2
30/5/2020,19,Tap Mun,21,3,14,15,47,8,2
30/5/2020,20,Tap Mun,22,2,9,10,39,8,2
30/5/2020,21,Tap Mun,23,2,10,11,40,7,2
30/5/2020,22,Tap Mun,23,5,9,10,35,12,2
30/5/2020,23,Tap Mun,24,3,11,12,25,11,2
30/5/2020,24,Tap Mun,24,2,7,8,18,12,2
31/5/2020,1,Tap Mun,23,3,8,9,22,14,2
31/5/2020,2,Tap Mun,22,3,13,14,34,11,2
31/5/2020,3,Tap Mun,24,2,9,10,34,10,2
31/5/2020,4,Tap Mun,28,4,10,11,28,10,2
31/5/2020,5,Tap Mun,26,2,16,17,18,10,2
31/5/2020,6,Tap Mun,26,4,15,16,10,13,2
31/5/2020,7,Tap Mun,35,6,15,19,12,15,2
31/5/2020,8,Tap Mun,29,3,16,26,18,12,2
31/5/2020,9,Tap Mun,28,7,12,22,25,17,2
31/5/2020,10,Tap Mun,22,7,11,21,27,17,2
31/5/2020,11,Tap Mun,20,4,6,9,39,13,2
31/5/2020,12,Tap Mun,20,7,4,6,47,14,2
31/5/2020,13,Tap Mun,22,7,2,3,54,14,2
31/5/2020,14,Tap Mun,19,6,1,2,55,12,2
31/5/2020,15,Tap Mun,18,3,1,2,51,8,2
31/5/2020,16,Tap Mun,20,2,2,3,47,7,2
31/5/2020,17,Tap Mun,17,4,2,3,44,9,2
31/5/2020,18,Tap Mun,16,3,3,4,41,8,2
31/5/2020,19,Tap Mun,16,2,3,4,36,7,2
31/5/2020,20,Tap Mun,18,3,3,4,29,9,2
